title,price RUB,rating,reviews,Screen Size in,Storage Capacity GB,RAM GB,Features,Brand,Model,Processor,Chipset Model,Lock Status,Network,Operating System,Connectivity,Camera Resolution MP,Colour_AT&T,Colour_Black,Colour_Blue,Colour_Gold,Colour_Green,Colour_Grey,Colour_Multicoloured,Colour_Pink,Colour_Purple,Colour_Red,Colour_Silver,Colour_Unknown,Colour_White,Colour_Yellow,product condition_Unknown,product condition_бу,product condition_восстановленное в хорошем состоянии,product condition_на запчасти,product condition_новое
173,28000.0,0.9,0.0234375,0.005876623376623377,0.1241446725317693,0.058823529411764705,23,22,150,14,38,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
79,55000.0,0.9400000000000001,0.013671875,0.006028138528138528,0.24926686217008798,0.058823529411764705,30,13,1,14,30,8,19,5,36,0.24962481240620313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
284,30000.0,0.9199999999999999,0.029296875,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,38,136,14,85,8,19,5,36,0.5397698849424712,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
91,45000.0,0.9199999999999999,0.0234375,0.005952380952380953,0.1241446725317693,0.058823529411764705,30,14,86,14,27,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
165,22000.0,0.8800000000000001,0.029296875,0.005876623376623377,0.1241446725317693,0.058823529411764705,10,22,15,14,43,8,19,5,20,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
282,70000.0,0.96,0.015625,0.006136363636363637,0.24926686217008798,0.09019607843137255,23,38,95,14,86,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
267,15000.0,0.82,0.05859375,0.005963203463203463,0.1241446725317693,0.027450980392156862,11,36,193,14,46,8,19,5,20,0.2396198099049525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
88,35000.0,0.9400000000000001,0.01953125,0.006190476190476191,0.1241446725317693,0.058823529411764705,30,13,181,14,32,8,19,5,36,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
301,60000.0,0.9800000000000001,0.009765625,0.006277056277056277,0.24926686217008798,0.09019607843137255,23,39,117,14,86,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
289,40000.0,0.9400000000000001,0.015625,0.006136363636363637,0.24926686217008798,0.09019607843137255,23,38,145,14,85,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
194,45000.0,0.96,0.01171875,0.006082251082251083,0.24926686217008798,0.09019607843137255,23,24,58,14,86,8,19,5,36,0.24962481240620313,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
166,22000.0,0.9,0.029296875,0.005876623376623377,0.1241446725317693,0.058823529411764705,10,22,47,14,42,8,19,5,20,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
255,31000.0,0.9199999999999999,0.01953125,0.005887445887445888,0.24926686217008798,0.058823529411764705,23,36,177,14,72,8,19,5,35,0.49974987493746875,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
293,30000.0,0.9400000000000001,0.01953125,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,38,148,14,39,8,19,5,36,0.5397698849424712,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
170,75000.0,0.96,0.015625,0.006006493506493507,0.24926686217008798,0.09019607843137255,23,22,50,14,86,8,19,5,36,0.24962481240620313,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
259,22000.0,0.9,0.0234375,0.005887445887445888,0.1241446725317693,0.058823529411764705,23,36,179,14,43,8,19,5,36,0.31965982991495745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
96,25000.0,0.8800000000000001,0.0390625,0.005573593073593074,0.1241446725317693,0.043137254901960784,11,14,121,14,25,8,19,5,20,0.2396198099049525,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
187,58000.0,0.9800000000000001,0.01171875,0.006168831168831169,0.24926686217008798,0.09019607843137255,23,24,55,14,75,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
273,40000.0,0.9199999999999999,0.029296875,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,38,89,14,84,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
80,29000.0,0.96,0.01953125,0.006028138528138528,0.1241446725317693,0.058823529411764705,30,13,4,14,73,8,19,5,36,0.24962481240620313,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
296,22000.0,0.86,0.048828125,0.006406926406926407,0.1241446725317693,0.058823529411764705,30,39,34,14,72,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
260,62000.0,0.96,0.009765625,0.0060173160173160175,0.24926686217008798,0.09019607843137255,23,36,186,14,86,8,19,5,36,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
173,28000.0,0.9,0.0234375,0.005876623376623377,0.1241446725317693,0.058823529411764705,23,22,150,14,38,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
79,55000.0,0.9400000000000001,0.013671875,0.006028138528138528,0.24926686217008798,0.058823529411764705,30,13,1,14,30,8,19,5,36,0.24962481240620313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
284,30000.0,0.9199999999999999,0.029296875,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,38,136,14,85,8,19,5,36,0.5397698849424712,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
91,45000.0,0.9199999999999999,0.0234375,0.005952380952380953,0.1241446725317693,0.058823529411764705,30,14,86,14,27,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
165,22000.0,0.8800000000000001,0.029296875,0.005876623376623377,0.1241446725317693,0.058823529411764705,10,22,15,14,43,8,19,5,20,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
282,70000.0,0.96,0.015625,0.006136363636363637,0.24926686217008798,0.09019607843137255,23,38,95,14,86,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
267,15000.0,0.82,0.05859375,0.005963203463203463,0.1241446725317693,0.027450980392156862,11,36,193,14,46,8,19,5,20,0.2396198099049525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
88,35000.0,0.9400000000000001,0.01953125,0.006190476190476191,0.1241446725317693,0.058823529411764705,30,13,181,14,32,8,19,5,36,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
301,60000.0,0.9800000000000001,0.009765625,0.006277056277056277,0.24926686217008798,0.09019607843137255,23,39,117,14,86,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
289,40000.0,0.9400000000000001,0.015625,0.006136363636363637,0.24926686217008798,0.09019607843137255,23,38,145,14,85,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
194,45000.0,0.96,0.01171875,0.006082251082251083,0.24926686217008798,0.09019607843137255,23,24,58,14,86,8,19,5,36,0.24962481240620313,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
166,22000.0,0.9,0.029296875,0.005876623376623377,0.1241446725317693,0.058823529411764705,10,22,47,14,42,8,19,5,20,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
255,31000.0,0.9199999999999999,0.01953125,0.005887445887445888,0.24926686217008798,0.058823529411764705,23,36,177,14,72,8,19,5,35,0.24962481240620313,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
74,42900.0,0.9800000000000001,0.05859375,0.005952380952380953,0.24926686217008798,0.09019607843137255,21,12,73,14,22,8,19,5,28,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
117,7200.0,0.9,0.234375,0.006060606060606061,0.06158357771260997,0.027450980392156862,63,18,102,14,61,8,17,5,12,0.07953976988494246,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,49900.0,1.0,1.0,0.005952380952380953,0.24926686217008798,0.027450980392156862,19,4,20,5,5,4,1,17,24,0.05952976488244122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
54,1800.0,0.8400000000000001,0.978515625,0.0015151515151515152,0.24926686217008798,0.00392156862745098,5,7,37,14,12,5,18,15,5,0.014507253626813408,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
227,15000.0,0.0,0.0,0.006168831168831169,0.24926686217008798,0.058823529411764705,86,27,165,14,79,8,19,5,25,0.05952976488244122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
74,42900.0,0.9800000000000001,0.05859375,0.005952380952380953,0.24926686217008798,0.09019607843137255,21,12,73,14,22,8,19,5,28,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
117,7200.0,0.9,0.234375,0.006060606060606061,0.06158357771260997,0.027450980392156862,63,18,102,14,61,8,17,5,12,0.07953976988494246,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,49900.0,1.0,1.0,0.005952380952380953,0.24926686217008798,0.027450980392156862,19,4,20,5,5,4,1,17,24,0.05952976488244122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
54,1800.0,0.8400000000000001,0.978515625,0.0015151515151515152,0.24926686217008798,0.00392156862745098,5,7,37,14,12,5,19,11,5,0.014507253626813408,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
227,15000.0,0.0,0.0,0.006168831168831169,0.24926686217008798,0.058823529411764705,86,27,165,14,79,8,19,5,25,0.05952976488244122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
293,30000.0,0.9400000000000001,0.01953125,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,38,148,14,39,8,19,5,36,0.5397698849424712,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
170,75000.0,0.96,0.015625,0.006006493506493507,0.24926686217008798,0.09019607843137255,23,22,50,14,86,8,19,5,36,0.24962481240620313,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
259,22000.0,0.9,0.0234375,0.005887445887445888,0.1241446725317693,0.058823529411764705,23,36,179,14,43,8,19,5,36,0.31965982991495745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
96,25000.0,0.8800000000000001,0.0390625,0.005573593073593074,0.1241446725317693,0.043137254901960784,11,14,121,14,25,8,19,5,20,0.2396198099049525,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
187,58000.0,0.9800000000000001,0.01171875,0.006168831168831169,0.24926686217008798,0.09019607843137255,23,24,55,14,75,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
273,40000.0,0.9199999999999999,0.029296875,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,38,89,14,84,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
80,29000.0,0.96,0.01953125,0.006028138528138528,0.1241446725317693,0.058823529411764705,30,13,4,14,73,8,19,5,36,0.24962481240620313,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
296,22000.0,0.86,0.048828125,0.006406926406926407,0.1241446725317693,0.058823529411764705,30,39,34,14,72,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
260,62000.0,0.96,0.009765625,0.0060173160173160175,0.24926686217008798,0.09019607843137255,23,36,186,14,86,8,19,5,36,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
173,28000.0,0.9,0.0234375,0.005876623376623377,0.1241446725317693,0.058823529411764705,23,22,150,14,38,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
79,55000.0,0.9400000000000001,0.013671875,0.006028138528138528,0.24926686217008798,0.058823529411764705,30,13,1,14,30,8,19,5,36,0.24962481240620313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
284,30000.0,0.9199999999999999,0.029296875,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,38,136,14,85,8,19,5,36,0.5397698849424712,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
91,45000.0,0.9199999999999999,0.0234375,0.005952380952380953,0.1241446725317693,0.058823529411764705,30,14,86,14,27,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
165,22000.0,0.8800000000000001,0.029296875,0.005876623376623377,0.1241446725317693,0.058823529411764705,10,22,15,14,43,8,19,5,20,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
282,70000.0,0.96,0.015625,0.006136363636363637,0.24926686217008798,0.09019607843137255,23,38,95,14,86,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
267,15000.0,0.82,0.05859375,0.005963203463203463,0.1241446725317693,0.027450980392156862,11,36,193,14,92,8,19,5,20,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
88,35000.0,0.9400000000000001,0.01953125,0.006190476190476191,0.1241446725317693,0.058823529411764705,30,13,181,14,32,8,19,5,36,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
301,60000.0,0.9800000000000001,0.009765625,0.006277056277056277,0.24926686217008798,0.09019607843137255,23,39,117,14,86,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
289,40000.0,0.9400000000000001,0.015625,0.006136363636363637,0.24926686217008798,0.09019607843137255,23,38,145,14,85,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
194,45000.0,0.96,0.01171875,0.006082251082251083,0.24926686217008798,0.09019607843137255,23,24,58,14,86,8,19,5,36,0.24962481240620313,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
166,22000.0,0.9,0.029296875,0.005876623376623377,0.1241446725317693,0.061817023793276,81,35,176,30,92,8,19,5,20,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
255,31000.0,0.9199999999999999,0.01953125,0.005887445887445888,0.24926686217008798,0.058823529411764705,23,36,177,14,72,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
90,45000.0,0.9199999999999999,0.0234375,0.006082251082251083,0.1241446725317693,0.058823529411764705,30,14,85,14,30,8,19,5,36,0.19959979989994997,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
286,23000.0,0.9199999999999999,0.01953125,0.006136363636363637,0.1241446725317693,0.043137254901960784,11,38,138,14,70,8,19,5,20,0.31965982991495745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
162,15000.0,0.8400000000000001,0.0390625,0.005963203463203463,0.1241446725317693,0.027450980392156862,11,22,14,14,46,8,19,5,20,0.2396198099049525,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
87,38000.0,0.9400000000000001,0.029296875,0.006028138528138528,0.1241446725317693,0.058823529411764705,29,13,180,14,30,8,19,5,36,0.19959979989994997,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
182,17000.0,0.86,0.048828125,0.005952380952380953,0.1241446725317693,0.058823529411764705,11,24,5,14,42,8,19,5,20,0.31965982991495745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
272,50000.0,0.96,0.01953125,0.006136363636363637,0.1241446725317693,0.058823529411764705,23,38,36,14,86,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
263,65000.0,0.9800000000000001,0.009765625,0.0060173160173160175,0.24926686217008798,0.09019607843137255,23,36,187,14,87,8,19,5,36,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
171,23000.0,0.8800000000000001,0.029296875,0.005876623376623377,0.1241446725317693,0.058823529411764705,10,22,149,14,35,7,19,5,20,0.31965982991495745,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
97,60000.0,0.9400000000000001,0.0234375,0.00551948051948052,0.1241446725317693,0.058823529411764705,30,14,122,14,30,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
276,28000.0,0.9,0.01953125,0.006006493506493507,0.1241446725317693,0.058823529411764705,10,38,91,14,74,8,19,5,20,0.31965982991495745,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
294,45000.0,0.9199999999999999,0.0390625,0.00591991341991342,0.24926686217008798,0.09019607843137255,23,39,32,14,81,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10,65000.0,0.96,0.029296875,0.00551948051948052,0.1241446725317693,0.027450980392156862,67,4,207,5,7,8,19,17,32,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
64,40000.0,0.9,0.01953125,0.005411255411255412,0.1241446725317693,0.058823529411764705,67,12,128,14,72,8,19,5,36,0.07953976988494246,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,50000.0,0.9400000000000001,0.0234375,0.00551948051948052,0.06158357771260997,0.027450980392156862,61,4,204,5,5,8,19,17,18,0.05952976488244122,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
206,75000.0,0.9800000000000001,0.0390625,0.005627705627705628,0.1241446725317693,0.058823529411764705,52,27,62,14,15,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
203,95000.0,0.96,0.03515625,0.006385281385281386,0.24926686217008798,0.058823529411764705,52,27,61,14,18,8,19,5,36,0.5397698849424712,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
63,35000.0,0.9,0.01953125,0.005194805194805195,0.1241446725317693,0.043137254901960784,67,12,127,14,69,8,19,5,20,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
33,40000.0,0.9199999999999999,0.01953125,0.004004329004329005,0.1241446725317693,0.0196078431372549,61,4,212,5,5,8,19,17,18,0.05952976488244122,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
153,60000.0,0.9199999999999999,0.01953125,0.006006493506493507,0.24926686217008798,0.09019607843137255,53,21,10,14,84,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15,95000.0,0.9800000000000001,0.0390625,0.00551948051948052,0.24926686217008798,0.043137254901960784,80,4,211,5,8,8,19,17,32,0.05952976488244122,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
114,48000.0,0.9,0.029296875,0.006168831168831169,0.24926686217008798,0.09019607843137255,67,18,46,14,86,8,19,5,36,0.5397698849424712,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
66,70000.0,0.96,0.03515625,0.00617965367965368,0.1241446725317693,0.09019607843137255,67,12,130,14,20,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11,55000.0,0.9400000000000001,0.0234375,0.004761904761904762,0.06158357771260997,0.027450980392156862,67,4,208,5,7,8,19,17,18,0.05952976488244122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
229,120000.0,0.9800000000000001,0.01953125,0.0071428571428571435,0.24926686217008798,0.09019607843137255,52,27,69,14,86,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
250,38000.0,0.8800000000000001,0.01953125,0.006136363636363637,0.24926686217008798,0.058823529411764705,79,32,0,14,71,8,19,5,36,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
159,20000.0,0.8400000000000001,0.029296875,0.005941558441558442,0.1241446725317693,0.027450980392156862,58,21,113,14,55,8,19,5,36,0.06453226613306652,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
35,45000.0,0.96,0.02734375,0.00551948051948052,0.1241446725317693,0.0196078431372549,61,4,214,5,4,8,19,17,18,0.05952976488244122,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15,95000.0,0.9800000000000001,0.0390625,0.00551948051948052,0.24926686217008798,0.043137254901960784,80,4,211,5,8,8,19,17,32,0.05952976488244122,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
114,48000.0,0.9,0.029296875,0.006168831168831169,0.24926686217008798,0.09019607843137255,67,18,46,14,86,8,19,5,36,0.5397698849424712,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
66,70000.0,0.96,0.03515625,0.00617965367965368,0.1241446725317693,0.09019607843137255,67,12,130,14,20,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11,55000.0,0.9400000000000001,0.0234375,0.004761904761904762,0.06158357771260997,0.027450980392156862,67,4,208,5,7,8,19,17,18,0.05952976488244122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
229,120000.0,0.9800000000000001,0.01953125,0.0071428571428571435,0.24926686217008798,0.09019607843137255,52,27,69,14,86,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
250,38000.0,0.8800000000000001,0.01953125,0.006136363636363637,0.24926686217008798,0.058823529411764705,79,32,0,14,71,8,19,5,36,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
159,20000.0,0.8400000000000001,0.029296875,0.005941558441558442,0.1241446725317693,0.027450980392156862,58,21,113,14,55,8,19,5,36,0.06453226613306652,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
35,45000.0,0.96,0.02734375,0.00551948051948052,0.1241446725317693,0.0196078431372549,61,4,214,5,4,8,19,17,18,0.05952976488244122,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
274,55000.0,0.96,0.01953125,0.006287878787878788,0.24926686217008798,0.058823529411764705,37,38,90,14,86,8,19,5,64,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
176,42000.0,0.9199999999999999,0.029296875,0.006006493506493507,0.24926686217008798,0.09019607843137255,37,22,152,14,33,8,19,5,36,0.31965982991495745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
193,33000.0,0.9400000000000001,0.015625,0.005876623376623377,0.1241446725317693,0.058823529411764705,37,24,57,14,73,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100,65000.0,0.9800000000000001,0.009765625,0.006060606060606061,0.24926686217008798,0.058823529411764705,67,14,125,14,86,8,19,5,36,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
243,33000.0,0.8800000000000001,0.0390625,0.005411255411255412,0.1241446725317693,0.043137254901960784,67,29,190,14,63,8,19,5,36,0.05952976488244122,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
144,49000.0,0.9199999999999999,0.01953125,0.006287878787878788,0.1241446725317693,0.058823529411764705,58,20,9,14,72,8,19,5,64,0.31965982991495745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
261,52000.0,0.9400000000000001,0.029296875,0.0060173160173160175,0.24926686217008798,0.09019607843137255,37,36,186,14,86,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
46,75000.0,0.9800000000000001,0.009765625,0.006136363636363637,0.24926686217008798,0.058823529411764705,79,5,201,14,86,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
36,60000.0,0.9800000000000001,0.01953125,0.006255411255411256,0.24926686217008798,0.09019607843137255,37,5,142,14,86,8,19,5,64,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
44,45000.0,0.9400000000000001,0.029296875,0.005303030303030303,0.1241446725317693,0.058823529411764705,37,5,200,14,86,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47,70000.0,0.96,0.009765625,0.006136363636363637,0.24926686217008798,0.058823529411764705,79,5,201,14,86,8,19,5,64,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
39,90000.0,0.9800000000000001,0.015625,0.006255411255411256,0.4995112414467253,0.12156862745098039,37,5,143,14,86,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
51,18000.0,0.9,0.0390625,0.005400432900432901,0.06158357771260997,0.027450980392156862,58,5,203,14,58,8,19,5,20,0.07953976988494246,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42,32000.0,0.9199999999999999,0.029296875,0.005844155844155844,0.1241446725317693,0.043137254901960784,58,5,198,14,81,8,19,5,64,0.2396198099049525,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
41,40000.0,0.9400000000000001,0.01953125,0.005627705627705628,0.24926686217008798,0.058823529411764705,37,5,197,14,80,8,19,5,20,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43,55000.0,0.96,0.013671875,0.006136363636363637,0.24926686217008798,0.058823529411764705,37,5,199,14,84,8,19,5,64,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
50,9000.0,0.8400000000000001,0.05859375,0.004816017316017316,0.01466275659824047,0.011764705882352941,58,5,202,16,53,8,19,5,20,0.06453226613306652,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40,75000.0,0.96,0.009765625,0.00604978354978355,0.4995112414467253,0.09019607843137255,37,5,144,14,82,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
36,60000.0,0.9800000000000001,0.01953125,0.006255411255411256,0.24926686217008798,0.09019607843137255,37,5,142,14,86,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
44,45000.0,0.9400000000000001,0.029296875,0.005303030303030303,0.1241446725317693,0.058823529411764705,37,5,200,14,86,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
